"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"1810037I17Rik",447.888979074331,0.0012750834978192,0.112068452427648,0.963776820652516,0.995966960650218
"1810058I24Rik",146.563605148653,-0.0716230751141951,0.14747754927582,0.0133520906844533,NA
"2010315B03Rik",53.4032498645008,-0.00464211147924867,0.11477290671045,0.810303241199795,NA
"2210016F16Rik",337.568611735886,-0.0423454725335459,0.123381987615215,0.153288312694621,0.761441817053744
"2210016L21Rik",169.904329080643,-0.0573871731793121,0.133216043944678,0.0597127226396593,0.65515016356252
"2310009A05Rik",102.170922897301,-0.042365427204807,0.124564997636513,0.104878203170645,NA
"2310022A10Rik",88.151307913384,-0.0173714656827932,0.115220252683926,0.486230310808996,NA
"2310022B05Rik",48.5209673870507,0.0300152405771624,0.120007147730115,0.149346944268848,NA
"2310033P09Rik",94.5993057999515,-0.0238468366575425,0.116887004693553,0.341827857774068,NA
"2310057M21Rik",73.8826086746922,-0.00355437813780457,0.113679379729464,0.873949860025724,NA
"2310061I04Rik",37.1554108552924,0.00337355218956353,0.114738647000936,0.856211022815102,NA
"2410002F23Rik",182.708982132567,0.00293990779811109,0.112102544178278,0.958581947279814,0.99464244343302
"2410004B18Rik",135.145863572783,-0.00950224195989805,0.11347111520138,0.726807797664423,NA
"2510039O18Rik",398.247356718342,0.00976124147072414,0.110625569943833,0.783003421044084,0.966003223421541
"2610001J05Rik",264.470551512513,0.0191958945638189,0.116052452434431,0.400623178104556,0.885220285526178
